CUSTOMER_TYPE,ACC_NAME,ACC_ID,CORE_FLAG,INTERACTIN_TYPE,MEEING_TYPE,SCORE,KOL_RATING,CALL_STATUS,ACTIVTY,REGION,THERAPY,MSL_DESIGNATION,MSL_NAME,MSL_ID,CALL_ID,CREATE_DATE,ADDRESS,CITY,COUNTRY
HCP,Fletcher Leon,aa10jh9535B726435CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,Potential,0.657156232,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Glen,1293Q881236LqRJDI0,t77TS98995YwS0YIYS,22-02-2024,809 Wayridge Drive,Oklahoma City,United States
HCP,Milena Latehouse,aa10jh9328U654652CvDZSMN,Core OL,Online,Ad Board,Sub-national,0.443031238,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YSvsYIYS,06-02-2024,3921 Hoepker Junction,Oklahoma City,United States
HCP,Vick Prandin,aa10jh9567A768571CvDZSMN,Non Core OL,In person,Congress,,,Planned,Scientific Priority 3,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS3wIYE,19-04-2024,54 Buhler Crossing,Oklahoma City,United States
HCP,Ilene Beyne,aa10jh9880C797445CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS4QIYS,08-01-2024,6 Barnett Way,Oklahoma City,United States
HCP,Niko Fysh,aa10jh9540R698665CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Potential,0.76047815,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS4hIYE,02-05-2024,3269 Coolidge Pass,Oklahoma City,United States
HCP,Christye Scane,aa10jh9438G756378CvDZSMN,Core OL,Call,MSL Commercial,Potential,0.732065978,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS4sIYE,09-07-2024,67 Havey Lane,Olympia,United States
HCP,Isidor Francescotti,aa10jh9754V765212CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS5HIYS,01-07-2024,1629 Center Trail,Olympia,United States
HCP,Shanan Suston,aa10jh9501I675995CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS5WIYS,06-01-2024,2 Commercial Way,Olympia,United States
HCP,Gladys Liddyard,aa10jh9074M768461CvDZSMN,Core OL,Online,Congress,International,0.796645221,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS6KIYS,18-01-2024,68067 Magdeline Parkway,Omaha,United States
HCP,Laryssa Matzke,aa10jh9537P779842CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.464175813,Planned,Scientific Priority 2,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS6LIYS,01-01-2024,6 Dovetail Park,Omaha,United States
HCP,Abel Giraudou,aa10jh9422Y680715CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS6eIYE,01-03-2024,463 Delladonna Hill,Omaha,United States
HCP,Roselin Gruszka,aa10jh9831N788519CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Potential,0.670656733,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS6oIYE,06-01-2024,91 Lyons Parkway,Orlando,United States
HCP,Viole Raffeorty,aa10jh9001P705646CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Potential,0.711436596,Interacted,Scientific Priority 3,US,Therapy 3,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS6tIYE,23-04-2024,87331 Bashford Junction,Orlando,United States
HCP,Ileana Luetkemeyer,aa10jh9684X653572CvDZSMN,Core OL,Online,Ad Board,International,0.793152713,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS3DIYS,01-06-2024,6145 Autumn Leaf Drive,Orlando,United States
HCP,Orly Truswell,aa10jh9365P740305CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS7SIYS,24-01-2024,83660 Hazelcrest Alley,Orlando,United States
HCP,Karil Sinyard,aa10jh9193B789660CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Planned,Scientific Priority 2,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS7XIYS,08-05-2024,73311 Banding Plaza,Orlando,United States
HCP,Teri O' Connell,aa10jh9583E784751CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS7hIYE,08-04-2024,492 Forest Terrace,Orlando,United States
HCP,Barton Heatlie,aa10jh9396I747646CvDZSMN,Core OL,Online,Ad Board,International,0.401325114,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS86IYE,09-06-2024,6 Esker Trail,Orlando,United States
HCP,Mersey Weightman,aa10jh9948R774836CvDZSMN,Core OL,Online,MSL Commercial,International,0.75530485,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YSxKgIYJ,05-04-2024,89730 Sauthoff Alley,Orlando,United States
HCP,Carson Bowne,aa10jh9436O771879CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,National,0.616445716,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS8SIYE,29-02-2024,73 Canary Circle,Orlando,United States
HCP,Reed Tomsu,aa10jh9573Q799040CvDZSMN,Core OL,Online,Congress,Sub-national,0.57161414,Planned,Scientific Priority 2,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS90IYE,30-06-2024,040 Schlimgen Avenue,Orlando,United States
HCP,Merlina Adin,aa10jh9726S698463CvDZSMN,Core OL,Online,MSL Led Scientific Meeting,Sub-national,0.443356252,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS94IYE,27-03-2024,49 Gateway Court,Orlando,United States
HCP,Devan Hendrich,aa10jh9576K708419CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS94IYE,12-03-2024,2 Fair Oaks Place,Palatine,United States
HCP,Sully Gagin,aa10jh9285J749170CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Sub-national,0.567530229,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS94IYE,22-03-2024,3861 Starling Alley,Panama City,United States
HCP,Chick Grigsby,aa10jh9329V685063CvDZSMN,Non Core OL,Call,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9SIYS,17-05-2024,1049 Farragut Point,Pasadena,United States
HCP,Ailey Teale,aa10jh9358Z731909CvDZSMN,Non Core OL,Mail,Ad Board,,,Planned,Scientific Priority 2,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9SIYS,10-05-2024,04292 Myrtle Point,Pasadena,United States
HCP,Tabbie Baptiste,aa10jh9453U717190CvDZSMN,Non Core OL,Mail,Congress,,,Planned,Scientific Priority 1,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9SIYS,11-05-2024,5477 Redwing Parkway,Pasadena,United States
HCP,Gerhardt Ponten,aa10jh9630V664273CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9SIYS,16-05-2024,144 Utah Place,Pasadena,United States
HCP,Shalom Waddicor,aa10jh9884R749567CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Planned,Scientific Priority 4,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9eIYE,03-05-2024,14 Lakewood Gardens Avenue,Paterson,United States
HCP,Chico McIlheran,aa10jh9554X791602CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.575074289,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9eIYE,02-03-2024,012 Nevada Pass,Paterson,United States
HCP,Jaquelin Nathon,aa10jh9414K667136CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 1,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9eIYE,19-06-2024,8744 Dayton Center,Pensacola,United States
HCP,Sophi Frackiewicz,aa10jh9456G791589CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwS9eIYE,21-06-2024,71 Manufacturers Point,Pensacola,United States
HCP,Wittie Riatt,aa10jh9159I743138CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwSGwIYJ,03-01-2024,84059 Dunning Lane,Pensacola,United States
HCP,Krisha Natt,aa10jh9901X739167CvDZSMN,Non Core OL,Mail,Congress,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Daniella,1293Q881236UtQ9DIK,t77TS98995YwSHVIYS,13-05-2024,9 Hoepker Lane,Pensacola,United States
HCP,Ware Breddy,aa10jh9892G742965CvDZSMN,Core OL,Online,Congress,Sub-national,0.632943501,Interacted,Scientific Priority 1,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSHVIYS,04-07-2024,414 Morrow Avenue,Peoria,United States
HCP,Pyotr Jezzard,aa10jh9009H732591CvDZSMN,Non Core OL,Call,MSL Commercial,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSIdIYJ,16-05-2024,52 Leroy Center,Peoria,United States
HCP,Bonnee Tevlin,aa10jh9554R675659CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Planned,Scientific Priority 1,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSJSIYJ,20-02-2024,6 Fisk Park,Peoria,United States
HCP,Harv Peracco,aa10jh9517T759950CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSLlIYJ,15-04-2024,1500 Pepper Wood Court,Peoria,United States
HCP,Dyna Coveley,aa10jh9864G684118CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSKxIYJ,03-05-2024,1 Weeping Birch Trail,Petaluma,United States
HCP,Amie Twelvetree,aa10jh9131D732860CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwS8iIYE,25-06-2024,8372 Myrtle Place,Philadelphia,United States
HCP,Zeke Esseby,aa10jh9919S708219CvDZSMN,Core OL,Call,MSL Commercial,National,0.449674238,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwS8LIYS,10-04-2024,468 Chinook Park,Philadelphia,United States
HCP,Bernardina Gavahan,aa10jh9289P677454CvDZSMN,Core OL,Call,MSL Commercial,Potential,0.798820581,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSLWIYS,20-01-2024,493 Scott Trail,Philadelphia,United States
HCP,Loralee Rosewall,aa10jh9101L768811CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSH1IYJ,09-01-2024,89 Shopko Junction,Philadelphia,United States
HCP,Gherardo Tozer,aa10jh9806E747388CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Potential,0.414454159,Planned,Scientific Priority 1,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSQgIYJ,21-04-2024,741 Holmberg Court,Philadelphia,United States
HCP,Ansel Jedras,aa10jh9892E774839CvDZSMN,Core OL,In person,Congress,Sub-national,0.768281234,Interacted,Scientific Priority 1,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSQgIYJ,17-02-2024,0132 Carioca Parkway,Philadelphia,United States
HCP,Rhianna Mapstone,aa10jh9310T682051CvDZSMN,Core OL,Online,Congress,Sub-national,0.547424418,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSQvIYJ,28-01-2024,12241 Truax Pass,Phoenix,United States
HCP,Ilysa Alejandro,aa10jh9308L794722CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSSsIYJ,05-03-2024,82 Kennedy Parkway,Phoenix,United States
HCP,Carlyle Hodges,aa10jh9371B748676CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,Sub-national,0.410229024,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSSFIYS,31-01-2024,1800 Sutherland Road,Phoenix,United States
HCP,Rebeka Esel,aa10jh9626F778523CvDZSMN,Core OL,In person,Ad Board,National,0.601796163,Interacted,Scientific Priority 1,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSSWIYS,14-04-2024,5622 Helena Parkway,Phoenix,United States
HCP,Obidiah MacCartair,aa10jh9119E652843CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,International,0.472796158,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwyxVIYS,15-01-2024,5 Lien Junction,Phoenix,United States
HCP,Dorice Premble,aa10jh9239B713028CvDZSMN,Core OL,In person,Congress,Potential,0.581595237,Interacted,Scientific Priority 3,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSX8IYJ,03-05-2024,8 Kings Parkway,Phoenix,United States
HCP,Hubie Reggler,aa10jh9833R769334CvDZSMN,Non Core OL,In person,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSLSIYS,26-02-2024,79656 Ramsey Road,Phoenix,United States
HCP,Shannon Blackley,aa10jh9800K761563CvDZSMN,Core OL,In person,Congress,Sub-national,0.659053559,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSKJIYS,24-05-2024,43195 Rieder Crossing,Phoenix,United States
HCP,Remus Gunter,aa10jh9031B673230CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,Sub-national,0.549611194,Planned,Scientific Priority 3,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSXSIYS,15-03-2024,249 Oakridge Way,Phoenix,United States
HCP,Claudius Cooper,aa10jh9047L768624CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 1,US,Therapy 2,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSQqIYJ,28-02-2024,90570 Cardinal Center,Phoenix,United States
HCP,Helen Bugg,aa10jh9203C737192CvDZSMN,Core OL,In person,Ad Board,International,0.409251024,Interacted,Scientific Priority 2,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YSxxwIYE,26-04-2024,56667 8th Lane,Phoenix,United States
HCP,Audrey Dunphy,aa10jh9943I723668CvDZSMN,Core OL,Online,Congress,International,0.515609374,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSSEIYJ,11-07-2024,742 Hintze Place,Pinellas Park,United States
HCP,Ferdinand Gennrich,aa10jh9921R748343CvDZSMN,Core OL,In person,MSL Led Scientific Meeting,International,0.456000212,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSEiIYJ,08-04-2024,2794 7th Road,Pittsburgh,United States
HCP,Lyssa Hutchason,aa10jh9949B772937CvDZSMN,Non Core OL,Mail,Ad Board,,,Planned,Scientific Priority 3,US,Therapy 1,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSSNIYS,07-05-2024,7 Hanover Place,Pittsburgh,United States
HCP,Emiline Vairow,aa10jh9062I775105CvDZSMN,Non Core OL,Online,Congress,,,Planned,Scientific Priority 4,US,Therapy 3,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSS8IYJ,12-06-2024,42541 Sauthoff Drive,Pittsburgh,United States
HCP,Karlyn Anderton,aa10jh9532X670836CvDZSMN,Core OL,Call,Congress,Potential,0.622446321,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSK9IYJ,26-01-2024,86 Holmberg Park,Pittsburgh,United States
HCP,Ferris Dulwich,aa10jh9019M699483CvDZSMN,Core OL,In person,MSL Commercial,Sub-national,0.664328251,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSJVIYS,13-04-2024,806 Hollow Ridge Parkway,Pittsburgh,United States
HCP,Arlette Klimkov,aa10jh9979K793048CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 2,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSYhIYE,27-03-2024,6100 Sutherland Junction,Pittsburgh,United States
HCP,Virginia Van Der Weedenburg,aa10jh9098M713610CvDZSMN,Core OL,Call,MSL Led Scientific Meeting,International,0.464301601,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSV7IYJ,17-05-2024,93 Esch Terrace,Pittsburgh,United States
HCP,Brantley Longforth,aa10jh9116R750386CvDZSMN,Core OL,Call,Congress,Potential,0.409769609,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSEvIYE,28-02-2024,6 Mayer Pass,Pittsburgh,United States
HCP,Concordia Lum,aa10jh9665I688008CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 4,US,Therapy 2,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSLlIYJ,24-04-2024,117 Elmside Drive,Pittsburgh,United States
HCP,Griffy Fideler,aa10jh9057J738261CvDZSMN,Non Core OL,Online,MSL Commercial,,,Interacted,Scientific Priority 2,US,Therapy 1,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSS5IYE,30-06-2024,218 Grover Alley,Pittsburgh,United States
HCP,Cal Clemencon,aa10jh9179F731253CvDZSMN,Non Core OL,In person,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSVMIYS,06-02-2024,884 Saint Paul Terrace,Plano,United States
HCP,Hettie Radnage,aa10jh9220H703311CvDZSMN,Core OL,Online,MSL Commercial,Sub-national,0.50553045,Interacted,Scientific Priority 1,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSEEIYE,25-05-2024,890 Village Pass,Plano,United States
HCP,Rani Cesaric,aa10jh9266Q794656CvDZSMN,Non Core OL,Mail,Ad Board,,,Planned,Scientific Priority 4,US,Therapy 2,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSdlIYE,14-02-2024,19 Bartillon Center,Pomona,United States
HCP,Cliff Tampion,aa10jh9596X793770CvDZSMN,Core OL,Call,MSL Commercial,Potential,0.78112125,Interacted,Scientific Priority 1,US,Therapy 1,MSL Manager,John,1293Q8812373uiFDIQ,t77TS98995YwSfFIYS,09-01-2024,47 Sauthoff Street,Pompano Beach,United States
HCP,Winston Farry,aa10jh9625Q760075CvDZSMN,Non Core OL,In person,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSgjIYE,10-04-2024,606 Fairfield Way,Port Charlotte,United States
HCP,Terrill McGruar,aa10jh9727F720734CvDZSMN,Non Core OL,Mail,Ad Board,,,Interacted,Scientific Priority 2,US,Therapy 3,MSL,John,1293Q8812373uiFDIQ,t77TS98995YwSeYIYE,10-03-2024,7296 Darwin Pass,Port Washington,United States
HCP,Jesse Algy,aa10jh9165G791776CvDZSMN,Core OL,Mail,Ad Board,International,0.478351636,Interacted,Scientific Priority 1,US,Therapy 3,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwShSIYE,12-07-2024,42854 Raven Trail,Portland,United States
HCP,Gayle Swale,aa10jh9793N715035CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,International,0.746590625,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSi9IYE,16-05-2024,79 Nevada Street,Portland,United States
HCP,Orv Josupeit,aa10jh9769T705714CvDZSMN,Non Core OL,Online,Congress,,,Interacted,Scientific Priority 3,US,Therapy 1,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSiJIYS,29-03-2024,575 Hayes Drive,Portland,United States
HCP,Jacky Dauber,aa10jh9540M757905CvDZSMN,Core OL,In person,Congress,Potential,0.682200856,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSl9IYE,06-06-2024,39 Bowman Lane,Portland,United States
HCP,Georgeanne Hallor,aa10jh9964R752334CvDZSMN,Non Core OL,Call,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 1,US,Therapy 1,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSh6IYE,12-07-2024,719 Menomonie Court,Portland,United States
HCP,Gabriel Greatex,aa10jh9491Y790806CvDZSMN,Core OL,Online,Ad Board,Sub-national,0.400566344,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSW5IYJ,10-04-2024,58479 Northwestern Avenue,Portland,United States
HCP,Hephzibah Isaac,aa10jh9275A665458CvDZSMN,Core OL,Online,MSL Commercial,International,0.524418533,Planned,Scientific Priority 1,US,Therapy 3,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSfyIYE,04-02-2024,79253 Pond Way,Portland,United States
HCP,Laurena Scatchard,aa10jh9771Y721510CvDZSMN,Core OL,Mail,MSL Commercial,National,0.655698498,Interacted,Scientific Priority 3,US,Therapy 2,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSEIIYS,19-06-2024,09725 Hintze Place,Portland,United States
HCP,Marya Balazs,aa10jh9172M663814CvDZSMN,Non Core OL,Online,Ad Board,,,Interacted,Scientific Priority 4,US,Therapy 3,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSENIYS,18-02-2024,02118 Reindahl Point,Portland,United States
HCP,Dyane Zanini,aa10jh9914R652971CvDZSMN,Core OL,Mail,MSL Led Scientific Meeting,Potential,0.609865893,Interacted,Scientific Priority 4,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSqwIYE,09-04-2024,21020 Dennis Junction,Portland,United States
HCP,Georgie Daborne,aa10jh9605Y661011CvDZSMN,Core OL,Call,Congress,Sub-national,0.664372501,Planned,Scientific Priority 3,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSrGIYS,22-06-2024,628 Badeau Pass,Portland,United States
HCP,Ermina Readman,aa10jh9472H723654CvDZSMN,Non Core OL,Mail,MSL Led Scientific Meeting,,,Interacted,Scientific Priority 2,US,Therapy 2,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwSrLIYS,27-02-2024,87 Lakeland Parkway,Portsmouth,United States
HCP,Elwood Mordan,aa10jh9514A736713CvDZSMN,Non Core OL,Mail,MSL Commercial,,,Interacted,Scientific Priority 3,US,Therapy 3,MSL,Mathew,1293Q881236XqWTDI0,t77TS98995YwStHIYS,19-05-2024,98 Vernon Drive,Portsmouth,United States
HCP,Martguerita Zannotelli,aa10jh9604H734726CvDZSMN,Core OL,In person,Congress,International,0.613289564,Interacted,Scientific Priority 4,US,Therapy 3,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwStEIYE,21-01-2024,94 Crest Line Junction,Portsmouth,United States
HCP,Rudd Garvan,aa10jh9117C666826CvDZSMN,Core OL,Mail,Congress,National,0.51534656,Interacted,Scientific Priority 1,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwStqIYE,08-07-2024,01 Kennedy Park,Portsmouth,United States
HCP,Ethelbert Flaubert,aa10jh9770T773866CvDZSMN,Core OL,Mail,Ad Board,International,0.685529205,Interacted,Scientific Priority 2,US,Therapy 3,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSi5IYE,08-04-2024,661 Saint Paul Center,Prescott,United States
HCP,Griselda Gaspero,aa10jh9587A797604CvDZSMN,Core OL,Call,MSL Commercial,International,0.468435934,Interacted,Scientific Priority 2,US,Therapy 2,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSiKIYS,17-04-2024,912 Moulton Court,Provo,United States
HCP,Issiah Simenot,aa10jh9338U682857CvDZSMN,Core OL,Mail,MSL Commercial,Sub-national,0.489817181,Interacted,Scientific Priority 3,US,Therapy 1,MSL Manager,Mathew,1293Q881236XqWTDI0,t77TS98995YwSitIYE,14-02-2024,15323 Namekagon Parkway,Raleigh,United States
